synthetic_id,source_loan_id,synthetic_desc,is_synthetic_text,model,reasoning_effort,prompt_version,source_features_sha256,response_id,generation_timestamp_utc
syn_0073,lc_001834358,Obligations spread across accounts are what I want to consolidate. I would use one loan to bring those existing debts together.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,7caef879ce23525d84a2df04aaea862f4370bc304459168540135130d0c7a0ba,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0074,lc_001789842,I am requesting between twenty thousand and just under thirty-five thousand dollars for home improvements. The full proceeds would be directed to that work.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,12e61dcbc88c1fda12b62e4eaff41c715c0f1834f0da97761ce12c2d8b75c032,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0075,lc_001862150,My home needs improvements that I would finance through a 36-month loan. I plan to use the proceeds for that work and its related costs.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,247e80007dc7f2c4cb92a486c5f0502af37deda02c7014ba1af98e99dab54db7,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0076,lc_002114547,Wedding expenses are why I’m applying. I need financing for the wedding. The funds would cover that purpose. The loan has no other use.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,0422c79197ed6a1ad8b22258e6d4776a97b4a82ca48e1549b82a80944944b6f3,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0077,lc_002114500,Financing a major purchase is my goal. I’m looking for a 60-month loan whose proceeds would be used only for that purchase.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,b04a046e37d759b170b24ea8a0e6af53125420e63f404ac0a91f6f6dbdb36357,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0078,lc_001814602,One personal expense brings me to this loan request. I need the financing for a general use that is not a named type of purchase.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,4460c9a0261dec2e2fda632fb67a7dee90b5a892c5c5077646f1202dde367e5e,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0079,lc_001836567,"Rather than manage several debts separately, I want one consolidated account. I would use this loan to bring those existing obligations together.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,79800019eddc16fed37b66ac00eea5f45710e3a321d13e5fd3fd778676223fe4,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0080,lc_001828968,"With another personal need to finance, I am applying for this loan. The proceeds would support that general purpose. I have not included a separate purchase, refinancing, or improvement purpose in my request.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,0454e3de09778e540223abf30ee6838697f5f519c4cba98967a657192dade467,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0081,lc_001814937,A single 36-month loan would consolidate the debts I now carry separately. I plan to apply the proceeds to those existing obligations.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,249a266697ace466e5864b042cf0393fba45e9c828b6905ea813a325d7b0065d,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0082,lc_001805888,"To consolidate my debts, I am applying for one loan that would replace the separate obligations, keeping every part of the requested financing solely focused on existing debt rather than a purchase, service, or other new expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,d1cdefc156e75cb81f8fd08c44e66ed26a865641a9541285c97861afdccc21f7,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0083,lc_001794336,Existing obligations would fit under one 36-month consolidation loan. I plan to use the proceeds to bring those separate debts together.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,b15ccc97b1099b31c918c48a6b4ac5ab3679816219c61d7d38a5ae4b6e8c65e6,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0084,lc_001794676,One loan to bring my existing debts together is what I’m after now. I’m requesting a 36-month term for this consolidation loan.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,8c57493e5df6dba21c50ca8c394c0c154fdacf6e0cd599528f83d3bca3a38894,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0085,lc_001826857,Moving current debts beneath one account is why I am applying. I would use this loan to consolidate those separate existing obligations.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,332d6fb7d521a81ee0b47d54a4aba0d4f3d9700dcea9335e01bd7046645fcba5,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0086,lc_001827762,Consolidating my obligations is the purpose of this request. I have been employed for at least ten years. The loan proceeds would combine those debts.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,95acf621938feece2a7eea38504462de101952e089ddd734579ba0636a4833e5,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0087,lc_001792535,"To finance another personal use, I am seeking a 36-month loan. The proceeds would remain limited to that general purpose.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,14db957b964501c2d9fd7fa4fc0956214cdd3d1d2e65d70419ec0c8c9b8a1e44,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0088,lc_001758493,"For a broad personal expense, I am looking for financing. The funds would address that need, which does not involve a specifically identified purchase.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,95062733089acdb3e42bc16de145347b597040bbbc3702553adcaa167a11c334,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0089,lc_001827501,The funds would consolidate my debts. I’m seeking a 36-month loan. That’s the whole purpose of this financing request alone.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,3dda070e2561854e4cb6fa6a9d515290e7bfcfb95a9fa4fd723dff21b0c76e1d,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0090,lc_001820105,"To bring my separate debts together, I’m applying for a consolidation loan. I would direct the proceeds to those obligations. I’m not planning to use any of the loan for new spending.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,3e023e1f84c1c58d626d2f654cd8557438fdc24684f8483a17f45f89cb1d0a41,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0091,lc_001817615,My separate obligations could be combined through this thirty-six-month loan. I would apply the proceeds to consolidating those debts into a single account.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,1cd2bb3a639d6a90f9ae900c8cc55471d77763c594d372a7dc1d874582708bac,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0092,lc_001837926,A 60-month loan would allow me to combine my current debts. I plan to direct the financing to consolidating those separate obligations.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,2052af6fddf4dc94c110808a76da3ef4b06862fa6e8d434c217c282390b18000,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0093,lc_001771032,The proceeds would be used to consolidate my debts. I want to replace separate obligations with one installment account and keep the entire request focused on existing debt.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,69574fc7601a79083db261ca97c39b6e96b0f06febccdb0f6838f01c2ac5c2c2,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0094,lc_002135826,Several improvements at home have prompted my application. I would use the financing for that work on the property and costs that are part of the project.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,2b4c1c069d9acf66dec741a480ea5e0c64b4bd4a08d380a47f1345da9a22c953,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0095,lc_002106857,"A single consolidation loan would replace my separate debts. I am requesting a 60-month term, and I would apply all proceeds to those existing obligations rather than to any new spending.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,1ee3af4429669bb9d82b4a066a7a0a54d82d43ffe1e462522779b36b4e01a31e,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0096,lc_002119916,A significant purchase motivates my request for financing. I intend to put the loan toward that planned item and use it for the purchase itself.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,abee92c4261374ed575300709c1b93906960e07b091e48363c126805b5f30414,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0097,lc_002101196,"Instead of handling several debts separately, I want to consolidate them with one loan. The proceeds would replace my existing obligations with a single account.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,e7cf00cb4f6ec6c73410c64c3de7d9bbe23789009a7a559eee3c3bd50297da3b,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0098,lc_001833813,"Combining my debts is why I need this consolidation loan. I’m requesting a 60-month term, with all the proceeds going solely toward the obligations that are now separate.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,921dfd530e218160e723f8c5508c9dc025c880809451f2bb5b773e259fb564d7,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0099,lc_001836197,The funds would support a house-related purchase. I am seeking an amount between ten thousand and just under twenty thousand dollars for that purpose. No other use is part of my application.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,141068d2b0c5aea2e2bd6f484a38e6d55498de8836fd1ff3c5d37212184ae908,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0100,lc_001800531,"With existing debts currently kept as separate obligations, I am seeking a debt consolidation loan. I intend to use the proceeds to combine those debts into a single installment account; the application does not include funding for a new purchase, a service, or another personal expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,287d659756a84726acbdb5891736e9d671d03393206a80e2a4722a389e571e8c,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0101,lc_002107069,"Home improvement is the purpose of my financing request. My debt-to-income ratio is within the ten-to-nineteen-percent range, and I would direct the loan proceeds solely to planned improvement work on my home rather than to another use.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,89698ccf21bf38ffc91b2c6d9d452a574e800de3b7c4e0be007ad68b2c2de29f,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0102,lc_001768002,An ordinary personal expense is the purpose of my application. I would use the loan for that general need rather than a specific large purchase.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,a113bfa3d204c6b57a1924f300ba8157ed27e2ecb503beb61bea1a3ec5a4ca11,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0103,lc_002113735,"Because I want to improve my home, I’m looking for a loan dedicated to that work. My annual income falls between fifty thousand and just under seventy-five thousand dollars, and the financing request stays focused on improvements. I wouldn’t direct any of the proceeds to unrelated purchases or existing debts.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,4eb9438dc3a1099a4426db8563461e8da34860912b082dd503e964e9ccf3fd40,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0104,lc_002112392,"Debt consolidation is the purpose of my request for less than five thousand dollars, which I would use to combine existing obligations instead of covering a new expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,31356ab55c00d2ba6514c334df5afcdea06196cd81501890e5e0dcb44bb6b931,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0105,lc_002113597,"This financing would go toward my small business. I have a mortgage on my home, but I’m requesting the loan specifically for broad business use. The proceeds wouldn’t be diverted to a personal purchase or another nonbusiness expense.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,d83992215ba136f0835fc93a1082ed7124eb6ff82a842ce54ba9fafc8b546a5b,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0106,lc_002117599,Covering another personal need is why I’m seeking this loan. I currently have a mortgage on my home. The funds would stay with that general purpose rather than go toward a separately identified expense.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,e8daa473efa2bf8a8e8db7e0a1981f4f45cc89e1e79a9433f99cc4e324ca8911,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0107,lc_002116220,Refinancing my credit card balances is the reason for this application. I would use the loan to replace those card obligations. The request does not include any new spending.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,b62affa56544d8606e13e8f5a7a2ae1e54b7f1d41c3139d8866d0c66a35cfbb3,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0108,lc_001785295,My refinancing loan would have a 36-month term and replace my credit card debt. I would use the proceeds for those existing balances.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,4fe93d2ad6ee137e19357af4dbb3a9a83793f633a3cf7ccb0fbbd9884e950104,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0109,lc_001755496,"I want a loan solely for debt consolidation, and my debt-to-income ratio is between ten and just under twenty percent. The proceeds would now combine my existing obligations.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,0c7ffee14752f5387361df11db3cf505e9b1f6cbafb687c078bed33c19abc69f,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0110,lc_002137810,"With a major purchase in view, I’m applying for financing dedicated to that purpose. I have been employed for one year, and I would use the loan proceeds for the purchase rather than for any unrelated spending.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,52180c8fc592f940d4d18200af778bcc85aba6454a18201982276e4506e27bec,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0111,lc_001844572,Debts currently held apart could be combined into one account through this loan. I would use the funds to consolidate those existing obligations.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,53d1fa114bf4e0c2798ee6c847516a44d05afba941bcaa8597edf84feb6b6179,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0112,lc_001763224,Combining what I currently owe into one account is my aim. I would apply the requested loan to my separate debts so they are consolidated together.,1,gpt-5.6-sol,xhigh,synthetic-description-v2,6fd0204470cb3adb453d115e199c092d02b76d61db693b90aaaa40b456e6629c,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0113,lc_002137798,"Across a 36-month term, this loan would finance my planned house purchase. I intend to use the proceeds toward acquiring the home.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,1ba0455aa52e92f8a444c8393494a746ccb39a90e560492eeef7901c08edea30,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0114,lc_001844383,"With a sixty-month loan, I would refinance my existing credit card balances. The funds would replace that revolving card debt with one installment account.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,f16ca8a02d7bf9c9952ce93db146902d2b30fa491829c37ba0fe76cb90f138da,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
syn_0115,lc_001810252,"With credit card debt to refinance, I am applying for a loan that would replace those balances with installment borrowing while keeping the requested proceeds away from new spending.",1,gpt-5.6-sol,xhigh,synthetic-description-v2,ced5a7857c083c67c89968cfd0868978207634ccbb300720a165482bceebff42,codex-task-01a08e84-d1de-7111-a1f4-d347b997bf60-shard-0001-0500,2026-09-11T12:46:37.356812+00:00
